Category,Id,ParentId (more info),Speaker/Action (in blue),Stress,Affection,Darkness,BodyCn,,,,,,,,,,,,,,,,,,,,,,
"Day 15 Night: Traumas
(Affection and Darkness at 61+)",Event_LongLINE002,Event_LongLINE,ame,,,,"致阿PP

等我更火了，手头也更宽裕了，我们就一起去找套更好的房子住吧。
到时候就不会像现在这样只有镜头拍得到的地方才干净了，我要把新房子的每个角落都打扮得可可爱爱的。

当然还要再买一张好大好大的床，然后我们要每天晚上都睡在一起哦。
从天黑一直睡到下一个天黑！

不知道为什么，
最近糖糖老是会想起小时候的事。

我们家当时很穷。
真的很穷。
一点钱都没有……差点就要被妈妈拉去卖身了

后来我逃离了那个家，又只能到处去找朋友家借住……

能像现在这样和阿P住在一起我真的好幸福。

嗳，你是不会突然就抛下我的对不对？
我不想再一个人受穷了。

求求你，永永远远和我在一起吧。
我最喜欢你了。",,,,,,,,,,,,,,,,,,,,,,
"Day 15 Night: Traumas
(Affection and Darkness at 61+)",Event_LongLINE003,Event_LongLINE,ame,,,,"致一直都很温柔的
阿PP

昨天我们一起去超市的时候，不是有个被朋友排挤的小学生一直在哭吗？

看到他我便突然想起了一些过去的经历，抱歉哦，请允许我稍稍吐一点自己的苦水吧。
这些事情我只会说给阿P你一个人听哦。

糖糖读小学的时候被欺负得很～～～惨很惨。
被班里领头的女孩子盯上，她问我「你是不是觉得全世界就你长得最漂亮？」

我不说话，她就狠狠地扯我的头发，然后，其他的同学也一样，拿桶装了水来泼我，还抓班上的宅男过来，逼我跟他亲嘴。

我当时超害怕的。后来她们的欺凌也一直没停过，明明糖糖什么错都没有啊。

所以当时我就想，我一定要报复她们。我要变得比任何人都可爱。
所以现在才会来做直播……

你说我现在是不是很令人惊艳呢？我是不是已经很努力了？

你要每天都夸糖糖最可爱，夸超天酱最可爱哦，
每天都要夸哦，每天每天每天都要夸哦。

致我在这个世界上最最喜欢的阿P",,,,,,,,,,,,,,,,,,,,,,
"Day 15 Night: Traumas
(Affection and Darkness at 61+)",Event_LongLINE004,Event_LongLINE,ame,,,,"致全世界我最最最最最喜欢的阿P

当面说这个太难为情了，我就写成文字发你吧。

我真的好喜欢好喜欢阿P啊，比任何人任何人任～何人都要爱你。

所以你一定要跟我结婚哦。

糖糖啊，在过去留下了些心理阴影，这些事你不要跟别人说哦。
虽然你也没人可说ｗ

糖糖的爸爸和妈妈啊，以前总是吵架。
那真的是天天都在吵，妈妈生气起来，有时候还会扔菜刀呢……

把糖糖都吓坏了。
虽然最后他们还是离婚了。
可是为了谁来养糖糖，两人又开始成天争吵……

这害我每天都过得很害怕，所以糖糖当时就想好了，以后的婚姻一定要幸福美满。
你知道的吧？你能懂我吧？

我会成为世界第一的主播。
我会成为比任何人都要闪耀的女孩子……所以，好不好？

我爱你
",,,,,,,,,,,,,,,,,,,,,,
"Day 15 Night: Traumas
(Affection and Darkness at 61+)",Event_LongLINE005,Event_LongLINE,ame,,,,"阿PP

糖糖明明叫你一直待在糖糖身边，
可是你昨天又丢下糖糖
自己去了便利店对不对？
而且还是在晚上……

你知道我当时有多寂寞吗？
寂寞得我都没心情发嘤嘤嘤跟你开玩笑了！

糖糖啊，以前身体很弱的。
那是真的真的真的很弱……
现在虽然多少有比当时好一点，
可还是很怕一个人呆着的！

以前妈妈总会待在糖糖的身边……
可是那样的妈妈现在已经不在了。

所以糖糖只要一想到，
如果阿P不在了……就特别害怕，
昨天醒来你却突然不见了……
真的，以后不要再这样随便出门了哦？

还有哦，不论我是过量了还是割腕了，
你都要疼我哦。
我知道这样不对，
可有时候就是会控制不住自己。

啊~不过，白天出去倒是没关系。
当然也要先经过我同意啦。
毕竟，你有时候也是会为了哄糖糖
而去便利店买布丁回来的嘛！

我会视具体情况批准的！
今天你也要一直陪我到天亮哦。
明天后天也要一直陪着我哦！",,,,,,,,,,,,,,,,,,,,,,
"Day 16: Unstable Love
(Affection and Darkness at 61+)",YamiHi_SukiHi3_001,YamiHi_SukiHi,ame,,,,"对不起哦 突然来闹你
你肯定很为难吧 确实这样很烦人",,,,,,,,,,,,,,,,,,,,,,
"Day 16: Unstable Love
(Affection and Darkness at 61+)",YamiHi_SukiHi3_002,YamiHi_SukiHi,ame,,,,"原谅我吧我不闹了……
下次我要是再犯，你可以直接提分手",,,,,,,,,,,,,,,,,,,,,,
"Day 16: Unstable Love
(Affection and Darkness at 61+)",YamiHi_SukiHi3_003,YamiHi_SukiHi,ame,,,,"啊，不行……！分手还是算了
因为那样的话我会死掉的",,,,,,,,,,,,,,,,,,,,,,
"Day 16: Unstable Love
(Affection and Darkness at 61+)",YamiHi_SukiHi3_004,YamiHi_SukiHi,ame,,,,"抱歉哦我又开始絮絮叨叨了
真的很对不起……
求求你不要讨厌我……",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+ 
(or if Day 14 Goal has been met)
(Default)",Scenario_happa_yamitoraikeike_LINE001,Scenario_happa_yamitoraikeike,ame,,,,你看，超天酱上热搜了,,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+ 
(or if Day 14 Goal has been met)
(Default)",Scenario_happa_yamitoraikeike_LINE002,Scenario_happa_yamitoraikeike,ame,,,,"啊哈！
毕竟“超天酱”跟我不一样
是个超级好孩子和完美小偶像呢",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+ 
(or if Day 14 Goal has been met)
(Default)",Scenario_happa_yamitoraikeike_LINE003,Scenario_happa_yamitoraikeike,ame,,,,不过，这种程度是没法满足我的,,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+ 
(or if Day 14 Goal has been met)
(Default)",Scenario_happa_yamitoraikeike_LINE004,Scenario_happa_yamitoraikeike,ame,,,,"因为我要成为全日本……不，是全世界……
不不，是全宇宙第一的主播
然后接收来自这个世界所有生物的爱",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+ 
(or if Day 14 Goal has been met)
(Default)",Scenario_happa_yamitoraikeike_LINE005,Scenario_happa_yamitoraikeike,ame,,,,阿P，今后我们要不断努力加油哦！,,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 60+ and Darkness 0-59)",Scenario_happa_kentoraikeike_LINE001,Scenario_happa_kentoraikeike,ame,,,,"快看快看！我们的粉丝数
涨得很顺利哦！",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 60+ and Darkness 0-59)",Scenario_happa_kentoraikeike_LINE002,Scenario_happa_kentoraikeike,ame,,,,"能继续保持这种涨势的话
我们肯定能成为很厉害的主播的",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 60+ and Darkness 0-59)",Scenario_happa_kentoraikeike_LINE003,Scenario_happa_kentoraikeike,ame,,,,"嘻嘻你要待在离我最近的地方
见证我被百万阿宅捧在手心里的盛况哦！",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 60+ and Darkness 0-59)",Scenario_happa_kentoraikeike_LINE004,Scenario_happa_kentoraikeike,ame,,,,诶嘿嘿，太好了！,,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihateikeike_LINE001,Scenario_happa_yamihateikeike,ame,,,,"粉丝一天比一天多，
阿宅们也都很爱我，可是……",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihateikeike_LINE002,Scenario_happa_yamihateikeike,ame,,,,"可是啊，阿宅的爱说到底只是屏幕里的爱
只是对偶像“超天酱”的爱
他们喜欢的终究不是“糖糖”啊",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihateikeike_LINE003,Scenario_happa_yamihateikeike,ame,,,,"毕竟真正的我，是个时常药物过量的地雷女人
跟清纯可爱的天使差得实在是太远了……",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihateikeike_LINE004,Scenario_happa_yamihateikeike,ame,,,,"那么，爱“糖糖”这件事
到底应该是谁的职责呢？",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 250000+
(or if Day 14 Goal has been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihateikeike_LINE005,Scenario_happa_yamihateikeike,ame,,,,"开玩笑啦 阿P你做得挺好的
今后也要继续加油哦",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 60+)",Scenario_happa_yamitora_LINE001,Scenario_happa_yamitora,ame,,,,"嗯……
这涨粉速度还是有点微妙啊",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 60+)",Scenario_happa_yamitora_LINE002,Scenario_happa_yamitora,ame,,,,"一旦被阿宅看不起就一切都完了呀
今后要一口气迎头赶上！",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 60+ and Darkness 1-59)",Scenario_happa_yamitora_LINE003,Scenario_happa_yamitora,ame,,,,"目标是100万人！！！
打起精神，努力奋斗！！！",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 60+ and Darkness 1-59)",Scenario_happa_yamitora_LINE004,Scenario_happa_yamitora,ame,,,,"要是再搞不定的话，咱俩就一起自杀吧
啊哈！到了天堂我们也要在一起哦♡",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihate_LINE001,Scenario_happa_yamihate,ame,,,,"呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜
我都这么努力了
数据却一点反应都没有",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihate_LINE002,Scenario_happa_yamihate,ame,,,,"这个世界上住的都是瞎子吗？
明明有个如此楚楚动人又有趣的小姑娘在这里",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihate_LINE003,Scenario_happa_yamihate,ame,,,,"我还想被更多更多的人爱啊
要是就这样尴尬收场了，那我不如……",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihate_LINE004,Scenario_happa_yamihate,ame,,,,死给你们看好了！！！,,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Affection 1-59 and Darkness 60+)",Scenario_happa_yamihate_LINE005,Scenario_happa_yamihate,ame,,,,"……呼，呼……
话虽如此，现在还不能死",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Default)",Scenario_happa_kenhate_LINE001,Scenario_happa_kenhate,ame,,,,呃哈哈……无论做什么都不顺呢,,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Default)",Scenario_happa_kenhate_LINE002,Scenario_happa_kenhate,ame,,,,"虽然是我说要一切都听阿P的
但再怎么说……
也不该这么没成果吧？",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Default)",Scenario_happa_kenhate_LINE003,Scenario_happa_kenhate,ame,,,,"要是以后，仍旧是这种状态的话
那还不如我自己……",,,,,,,,,,,,,,,,,,,,,,
"Day 17 Night: Followers 1-249999
(and if Day 14 Goal has not been met)
(Default)",Scenario_happa_kenhate_LINE004,Scenario_happa_kenhate,ame,,,,"不，当我没说
或许接下来翻盘的机会就来了呢",,,,,,,,,,,,,,,,,,,,,,
Day 20,Day20_001,Event_Day20,ame,,,,"20天过去啦！
不论结果是喜是悲，距离出道满一个月只剩最后十天了！
加油，努力，奋斗！！！",,,,,,,,,,,,,,,,,,,,,,
Day 20,Day20_002,Event_Day20,ame,,,,我们一起冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭,,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 250000+
(Default)",Scenario_topstreamer_yadakenjoikeike_LINE001,,ame,,,,"快看快看！
我涨了好多好多的粉呀！",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 250000+
(Default)",Scenario_topstreamer_yadakenjoikeike_LINE002,,ame,,,,"既然已经有这么多的阿宅追随我了
看来顶级主播的大门就在眼前啦！",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 250000+
(Default)",Scenario_topstreamer_yadakenjoikeike_LINE003,,ame,,,,"哼哼，我要变成有钱人
搬到豪华公寓的顶层
再买一大堆可爱的衣服
养很贵的宠物……",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 250000+
(Default)",Scenario_topstreamer_yadakenjoikeike_LINE004,,ame,,,,然后，让所有的阿宅们都喜欢上我！,,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 250000+
(Default)",Scenario_topstreamer_yadakenjoikeike_LINE005,,ame,,,,嗯嗯，梦想越来越大啦,,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Darkness 60+)",Scenario_topstreamer_trahappa_LINE001,Scenario_topstreamer_trahappa,ame,,,,"我们最初势头是挺猛的
但好像最近有点松下来了
哎，这也算是正常现象吧！",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Darkness 60+)",Scenario_topstreamer_trahappa_LINE002,Scenario_topstreamer_trahappa,ame,,,,"本来以为自己只是个除了长相比别人好看几亿倍以外，其余一无是处的废物
结果没想到还是蛮行的嘛",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Darkness 60+)",Scenario_topstreamer_trahappa_LINE003,Scenario_topstreamer_trahappa,ame,,,,或许我也可以过上不当主播的人生呢,,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Darkness 60+)",Scenario_topstreamer_trahappa_LINE004,Scenario_topstreamer_trahappa,ame,,,,"那样做或许也能获得别样的幸福……
但我不太愿意去想象",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Default)",Scenario_topstreamer_trakenjo_LINE001,Scenario_topstreamer_trakenjo,ame,,,,"唔唔唔～最近涨粉速度有点慢啊
到瓶颈期了；；",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Default)",Scenario_topstreamer_trakenjo_LINE002,Scenario_topstreamer_trakenjo,ame,,,,"呜呜，我会努力努力再努力的
你绝对不可以抛弃我哦",,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Default)",Scenario_topstreamer_trakenjo_LINE003,Scenario_topstreamer_trakenjo,ame,,,,因为啊，在我心里阿P一个人就要比几十万个阿宅重要好几亿倍了,,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Default)",Scenario_topstreamer_trakenjo_LINE004,Scenario_topstreamer_trakenjo,ame,,,,在我死之前……不，就算死了我们也要在一起哦,,,,,,,,,,,,,,,,,,,,,,
"Day 22 Night: Followers 1-249999
(Default)",Scenario_topstreamer_trakenjo_LINE005,Scenario_topstreamer_trakenjo,ame,,,,大概，吧,,,,,,,,,,,,,,,,,,,,,,
Day 23 Night: Go Out (Ame's Parents),Scenario_jikka_LINE001,,ame,,,,"阿P
你明天能陪我一起回一趟老家吗",,,,,,,,,,,,,,,,,,,,,,
Day 23 Night: Go Out (Ame's Parents),Scenario_jikka_LINE002,,ame,,,,"我想，我们接下来肯定会一直爬到直播界的顶点
这点我们俩是绝对办得到的。我就是知道",,,,,,,,,,,,,,,,,,,,,,
Day 23 Night: Go Out (Ame's Parents),Scenario_jikka_LINE003,,ame,,,,"所以在那之前，我想为许多事情做个了结
比如我过去的一切……",,,,,,,,,,,,,,,,,,,,,,
Day 23 Night: Go Out (Ame's Parents),Scenario_jikka_LINE004,,ame,,,,如果阿P你愿意陪着我的话，我觉得自己是能够做到的,,,,,,,,,,,,,,,,,,,,,,
Day 23 Night: Go Out (Ame's Parents),Scenario_jikka_LINE004_pi,,pi,,,,好,,,,,,,,,,,,,,,,,,,,,,
Day 23 Night: Go Out (Ame's Parents),Scenario_jikka_LINE005,,ame,,,,"谢谢你！
你是只属于我的恋人，是我全世界最在乎的恋人……",,,,,,,,,,,,,,,,,,,,,,
Day 24: After Go Out (Ame's Parents),Event_Hometown_JINE001,Event_Hometown,ame,,,,"谢谢你陪我一起回老家见家人
同居之后虽然一起经历了许多事，但今天可能是我最开心的一天
今后你也要永远照顾糖糖和超天酱哦！！",,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE001,Event_Song,ame,,,,你快看私信！,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE002,Event_Song,ame,,,,有位作曲家联系我，说要给我写角色歌诶！,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE003,Event_Song,ame,,,,哎呀～终于也走到这一步了～,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE004,Event_Song,ame,,,,宅宅们的耳朵要怀孕啦～,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE004_pi,Event_Song,pi,,,,恭喜,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE005,Event_Song,ame,,,,诶嘿嘿 那我们去录音棚录歌吧！,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE006,Event_Song,ame,,,,人气太旺也是种烦恼呢,,,,,,,,,,,,,,,,,,,,,,
"Day 27: Video Announcement
(Followers 500000+)",Event_Song_LINE007,Event_Song,ame,,,,还得先想好该用版税去买哪块地好,,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Reach without Day 14 and 17 Goals)",Scenario_topstreamer_atonobi_LINE001,,ame,,,,"虽然刚开始的时候多少有点不安
但我们最近却有了很显著的成长嘛！
这也是多亏了阿P呀",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE001,,ame,,,,"阿P，快看
这是粉丝破百万的金盾哦",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE002,,ame,,,,"啊哈！感觉好奇怪啊
正一步步地接近顶级主播当然是很开心的事
但实际感受却和想象中的有点不同",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE003,,ame,,,,"人气这种东西
拥有得越多就越受人关注对吧？",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE004,,ame,,,,"所以有时我会有种正在被全世界监视着的感觉
虽然我知道并非如此",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE005,,ame,,,,"呃哈哈……或许有点犯病了吧
不过，我可不能输给这种压力
得进一步支棱起来才行！",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE006,,ame,,,,"我要努力……
我要努力……",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Default)",Scenario_topstreamer_yadahappakeike_LINE007,,ame,,,,"在彻底崩溃
彻底派不上用场那天到来之前
我都必须努力……",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 1-59)",Scenario_topstreamer_trakenjoikeike_LINE001,Scenario_topstreamer_trakenjoikeike,ame,,,,快看，快看啊阿P！,,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 1-59)",Scenario_topstreamer_trakenjoikeike_LINE002,Scenario_topstreamer_trakenjoikeike,ame,,,,"锵锵～粉丝破百万的纪念金盾哦！
像黄金骑士一样，金光闪闪！",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 1-59)",Scenario_topstreamer_trakenjoikeike_LINE003,Scenario_topstreamer_trakenjoikeike,ame,,,,"哈，哈，哈！
全世界的阿宅们都彻底被我的颜值俘虏啦",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 1-59)",Scenario_topstreamer_trakenjoikeike_LINE004,Scenario_topstreamer_trakenjoikeike,ame,,,,"而阿P，你就是这个可爱过头的女孩子最最在乎的人！
你要以此为豪哦！",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 1-59)",Scenario_topstreamer_trakenjoikeike_LINE004_pi,Scenario_topstreamer_trakenjoikeike,pi,,,,你这样说我很开心,,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 1-59)",Scenario_topstreamer_trakenjoikeike_LINE005,Scenario_topstreamer_trakenjoikeike,ame,,,,"嘿嘿，对吧
我还会让你看到更梦幻的图景的",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE001,Scenario_topstreamer_trahappaikeike,ame,,,,"我收到纪念粉丝破百万的
金盾奖牌了哦！",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE002,Scenario_topstreamer_trahappaikeike,ame,,,,"哎呀，“超天酱”真是厉害啊
然后在背后支持着超天酱的我也很伟大！",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE003,Scenario_topstreamer_trahappaikeike,ame,,,,"……别担心
我才不会就此满足哦",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE004,Scenario_topstreamer_trahappaikeike,ame,,,,"而且，都走到这一步了
百万粉丝也已经不够填满我的梦想了",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE005,Scenario_topstreamer_trahappaikeike,ame,,,,"我一个普通的网瘾少女
将成为任谁都无法超越的
在网上万世留名的传说",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE006,Scenario_topstreamer_trahappaikeike,ame,,,,"我要让全世界的人都知道超天酱的存在
然后，借此轰动世界",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE007,Scenario_topstreamer_trahappaikeike,ame,,,,"我将亲手引发奇迹
永远地填满我那无底洞一般的认可欲求",,,,,,,,,,,,,,,,,,,,,,
"Day 27 Night:  Followers 1m+
(Affection 80+ and Darkness 60+)",Scenario_topstreamer_trahappaikeike_LINE008,Scenario_topstreamer_trahappaikeike,ame,,,,"奋斗！
今天也来让千千万万的宅宅们燥起来吧！",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 500000-999999,Scenario_topstreamer_yadahappa_LINE001,,ame,,,,"啊哈哈
这涨粉的速度总感觉有点微妙诶",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 500000-999999,Scenario_topstreamer_yadahappa_LINE002,,ame,,,,"是宅宅们
都看腻超天酱了吗……",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 500000-999999,Scenario_topstreamer_yadahappa_LINE003,,ame,,,,"阿P
你该不会也开始无所谓糖糖的死活了吧？",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 500000-999999,Scenario_topstreamer_yadahappa_LINE004,,ame,,,,"你啊，肯定是这样想的吧
毕竟糖糖除了好看以外一无所长
而且光靠长相也混不到顶流",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 500000-999999,Scenario_topstreamer_yadahappa_LINE005,,ame,,,,我说，你能不能更认真一点爱我啊？,,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 500000-999999,Scenario_topstreamer_yadahappa_LINE006,,ame,,,,不然的话，我真的不知道自己会变成什么样子哦,,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 1-499999,Scenario_topstreamer_yadakenjo_LINE001,,ame,,,,"啊哈！
现在彻底没人关注我了
到头来也就这样 想想也是哦",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 1-499999,Scenario_topstreamer_yadakenjo_LINE002,,ame,,,,"我好像做了个很不知天高地厚的梦啊
看来现实永远是残酷的",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 1-499999,Scenario_topstreamer_yadakenjo_LINE003,,ame,,,,"虽说不想怪到他人的头上
但我一直都是很相信阿P的
结果你真的有在为我着想吗？",,,,,,,,,,,,,,,,,,,,,,
Day 27 Night:  Followers 1-499999,Scenario_topstreamer_yadakenjo_LINE004,,ame,,,,"我感觉我开始有点搞不懂阿P了
或许梦想与爱一样，都是易碎品吧",,,,,,,,,,,,,,,,,,,,,,
"Day 29: Video Released
(Followers 500000+)",Event_Song_LINE008,Event_Song,ame,,,,角色歌的MV制作好了哦！,,,,,,,,,,,,,,,,,,,,,,
"Day 29: Video Released
(Followers 500000+)",Event_Song_LINE009,Event_Song,ame,,,,我马上发上去，你快看,,,,,,,,,,,,,,,,,,,,,,
"Day 29: Video Released
(Followers 500000+)",Event_Song_LINE010,Event_Song,ame,,,,肯定很快就会有9999999999亿播放的了,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Jine_BeforeEnding_Yarisute000,,ame,,,,一个月过去啦,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Jine_BeforeEnding_Yarisute001,,ame,,,,……虽然我觉得自己还能爬得再高一点,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Jine_BeforeEnding_Yarisute002,,ame,,,,但是，我们也算有努力过了吧！,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Jine_BeforeEnding_Yarisute003,,ame,,,,我今后就继续当主播好了,,,,,,,,,,,,,,,,,,,,,,
